file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\pojo\Product.java,in.ineuron.pojo.Product,setProductSupplier/1[java.lang.String],false,114,0,2,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\pojo\Product.java,in.ineuron.pojo.Product,setProductId/1[java.lang.Integer],false,64,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\pojo\Product.java,in.ineuron.pojo.Product,getProductId/0,false,59,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\pojo\Product.java,in.ineuron.pojo.Product,setProductPrice/1[java.lang.Integer],false,94,0,2,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\pojo\Product.java,in.ineuron.pojo.Product,getProductPrice/0,false,89,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\pojo\Product.java,in.ineuron.pojo.Product,setProductLastModDate/1[java.time.LocalDateTime],false,134,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\pojo\Product.java,in.ineuron.pojo.Product,setProductDescription/1[java.lang.String],false,84,0,2,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\pojo\Product.java,in.ineuron.pojo.Product,getProductQuantity/0,false,99,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\pojo\Product.java,in.ineuron.pojo.Product,setProductName/1[java.lang.String],false,74,0,2,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\pojo\Product.java,in.ineuron.pojo.Product,setProductOpenDate/1[java.time.LocalDateTime],false,124,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\dao\UserValidator.java,in.ineuron.dao.UserValidator,hashPassword/1[java.lang.String],false,81,1,1,1,0,3,10,17,2,4,1,10,0,0,1,0,1,1,2,5,4,1,2,0,0,0,32,9,0,true
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\dao\UserValidator.java,in.ineuron.dao.UserValidator,authenticateUser/0,false,21,1,3,1,2,2,3,6,2,0,0,3,2,2,0,0,0,0,1,0,0,0,1,0,0,0,8,0,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\dao\UserValidator.java,in.ineuron.dao.UserValidator,"isValidUser/2[java.lang.String,java.lang.String]",false,112,3,4,1,3,4,6,18,3,2,2,6,0,0,0,1,0,0,4,0,3,0,3,0,0,0,17,0,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\dao\UserValidator.java,in.ineuron.dao.UserValidator,getUserCredentials/0,false,34,2,3,1,2,7,7,27,0,1,0,7,1,1,1,3,2,0,4,2,6,0,3,0,0,0,15,0,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\pojo\Customer.java,in.ineuron.pojo.Customer,getPasswd/0,false,27,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\pojo\Customer.java,in.ineuron.pojo.Customer,getUsername/0,false,17,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\pojo\Customer.java,in.ineuron.pojo.Customer,setUsername/1[java.lang.String],false,22,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\pojo\Customer.java,in.ineuron.pojo.Customer,setPasswd/1[java.lang.String],false,32,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\controller\ProductControllerImpl.java,in.ineuron.controller.ProductControllerImpl,viewProduct/1[java.lang.Integer],false,27,3,2,0,2,1,3,5,1,0,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,1,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\controller\ProductControllerImpl.java,in.ineuron.controller.ProductControllerImpl,addProduct/1[in.ineuron.pojo.Product],false,15,3,2,0,2,1,3,5,1,0,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,1,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\controller\ProductControllerImpl.java,in.ineuron.controller.ProductControllerImpl,updateProduct/1[in.ineuron.pojo.Product],false,37,3,2,0,2,1,3,5,1,0,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\controller\ProductControllerImpl.java,in.ineuron.controller.ProductControllerImpl,viewAllProdutsInfo/0,false,59,3,2,0,2,1,3,5,1,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,1,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\controller\ProductControllerImpl.java,in.ineuron.controller.ProductControllerImpl,deleteProduct/1[in.ineuron.pojo.Product],false,48,3,2,0,2,1,3,5,1,0,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\factory\ProductDaoFactory.java,in.ineuron.factory.ProductDaoFactory,getProductDao/0,false,17,2,7,6,1,2,0,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,7,9,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\factory\ProductDaoFactory.java,in.ineuron.factory.ProductDaoFactory,ProductDaoFactory/0,true,13,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\dao\ProductDaoImpl.java,in.ineuron.dao.ProductDaoImpl,authenticateUser/0,false,209,1,2,0,2,1,1,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\dao\ProductDaoImpl.java,in.ineuron.dao.ProductDaoImpl,deleteProduct/1[in.ineuron.pojo.Product],false,131,4,3,0,3,3,8,24,1,4,1,8,0,0,0,0,1,0,3,0,9,0,2,0,0,0,17,1,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\dao\ProductDaoImpl.java,in.ineuron.dao.ProductDaoImpl,viewProduct/1[java.lang.Integer],false,61,3,3,0,3,2,6,16,1,2,1,6,0,0,0,0,1,0,1,0,3,0,1,0,0,0,11,1,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\dao\ProductDaoImpl.java,in.ineuron.dao.ProductDaoImpl,viewAllProdutsInfo/0,false,179,4,3,0,3,2,7,17,1,3,0,7,0,0,0,0,1,0,2,0,4,0,1,0,0,0,12,1,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\dao\ProductDaoImpl.java,in.ineuron.dao.ProductDaoImpl,addProduct/1[in.ineuron.pojo.Product],false,18,4,1,0,1,3,8,22,1,4,1,8,0,0,0,0,1,0,1,1,8,0,2,0,0,0,19,1,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\dao\ProductDaoImpl.java,in.ineuron.dao.ProductDaoImpl,updateProduct/1[in.ineuron.pojo.Product],false,83,4,3,0,3,3,8,24,1,4,1,8,0,0,0,0,1,0,3,0,9,0,2,0,0,0,17,1,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\app_util\AppUtil.java,in.ineuron.app_util.AppUtil,getUserTextInputReader/0,false,20,0,7,7,0,2,0,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,9,9,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\app_util\AppUtil.java,in.ineuron.app_util.AppUtil,closeReader/1[java.io.Reader],false,29,0,0,0,0,3,2,10,0,0,1,2,0,0,0,1,1,0,0,0,0,0,2,0,0,0,8,9,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\app_util\AppUtil.java,in.ineuron.app_util.AppUtil,AppUtil/0,true,15,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\service\IProductService.java,in.ineuron.service.IProductService,addProduct/1[in.ineuron.pojo.Product],false,9,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\service\IProductService.java,in.ineuron.service.IProductService,viewAllProdutsInfo/0,false,17,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\service\IProductService.java,in.ineuron.service.IProductService,authenticateUser/0,false,19,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\service\IProductService.java,in.ineuron.service.IProductService,updateProduct/1[in.ineuron.pojo.Product],false,13,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\service\IProductService.java,in.ineuron.service.IProductService,viewProduct/1[java.lang.Integer],false,11,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\service\IProductService.java,in.ineuron.service.IProductService,deleteProduct/1[in.ineuron.pojo.Product],false,15,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\service\ProductServiceImpl.java,in.ineuron.service.ProductServiceImpl,authenticateUser/0,false,65,2,2,0,2,1,2,4,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\service\ProductServiceImpl.java,in.ineuron.service.ProductServiceImpl,viewProduct/1[java.lang.Integer],false,25,3,2,0,2,1,3,5,1,0,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,1,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\service\ProductServiceImpl.java,in.ineuron.service.ProductServiceImpl,addProduct/1[in.ineuron.pojo.Product],false,15,3,2,0,2,1,3,5,1,0,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,1,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\service\ProductServiceImpl.java,in.ineuron.service.ProductServiceImpl,viewAllProdutsInfo/0,false,55,3,2,0,2,1,3,5,1,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,1,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\service\ProductServiceImpl.java,in.ineuron.service.ProductServiceImpl,deleteProduct/1[in.ineuron.pojo.Product],false,46,3,2,0,2,1,3,5,1,0,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0,false
C:\Users\MYPC\Product-Inventory-Management-System-main\Product-Inventory-Management-System-main\src\in\ineuron\service\ProductServiceImpl.java,in.ineuron.service.ProductServiceImpl,updateProduct/1[in.ineuron.pojo.Product],false,35,3,2,0,2,1,3,5,1,0,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0,false
